acousticness,artists,danceability,energy,explicit,instrumentalness,key,liveness,loudness,name,popularity,release_date,speechiness,tempo,valence,days_from_release,duration_sec
0.243,['Halsey'],0.685,0.898,1,0.000103,11,0.377,-5.796,killing boys,64,2020-01-17,0.18600000000000005,139.993,0.684,269,143.364
0.363,['Conan Gray'],0.397,0.552,0,0.0,0,0.076,-5.409,Fight or Flight,64,2020-03-20,0.0567,142.528,0.569,206,171.48
0.0939,"['Meg Donnelly', 'Chandler Kinney', 'Pearce Joza']",0.7859999999999999,0.83,0,0.0,7,0.11800000000000001,-7.23,Call to the Wild,64,2020-02-14,0.128,131.0,0.9329999999999999,241,156.843
0.00732,['Five Finger Death Punch'],0.33399999999999996,0.9329999999999999,1,0.0,4,0.264,-4.49,Darkness Settles In,64,2020-02-28,0.09,132.812,0.18,227,281.804
0.0226,['Tame Impala'],0.381,0.8290000000000001,0,0.00027400000000000005,10,0.402,-4.564,Instant Destiny,64,2020-02-14,0.0598,165.935,0.509,241,194.707
0.738,['Everaire'],0.28600000000000003,0.0636,0,0.897,0,0.122,-26.849,Dark Light,64,2020-03-18,0.0383,79.536,0.0385,208,200.435
0.10400000000000001,['A$AP Ferg'],0.7659999999999999,0.9009999999999999,1,7.15e-06,1,0.0924,-2.764,Value,64,2020-01-29,0.128,129.993,0.215,257,167.158
0.11,['Chelsea Collins'],0.475,0.846,0,0.0,4,0.24,-1.465,07 Britney,64,2020-05-08,0.0625,154.19,0.381,157,182.915
0.254,['YoungBoy Never Broke Again'],0.506,0.787,1,0.0,8,0.11199999999999999,-6.6339999999999995,Fine By Time,64,2020-02-21,0.161,99.956,0.33299999999999996,234,175.339
0.371,['YoungBoy Never Broke Again'],0.623,0.721,1,0.0,10,0.109,-4.584,Rough Ryder,64,2020-04-24,0.33899999999999997,166.637,0.7190000000000001,171,161.019
0.495,"['Goyard Oz', '$IMEON']",0.8640000000000001,0.44,1,0.0,5,0.32,-11.642000000000001,Vibes Only,64,2020-06-05,0.5529999999999999,137.086,0.848,129,63.784
0.301,['Kenny Chesney'],0.715,0.665,0,0.0,6,0.12300000000000001,-5.4860000000000015,Happy Does,64,2020-05-01,0.0381,109.01899999999999,0.593,164,168.733
0.47600000000000003,['Jay Chou'],0.8140000000000001,0.595,0,0.0,0,0.278,-7.726,Mojito,64,2020-06-12,0.0277,115.00399999999999,0.8,122,185.008
0.0167,"['Leon Bridges', 'Terrace Martin']",0.7190000000000001,0.385,0,0.0313,8,0.111,-10.907,Sweeter (feat. Terrace Martin),64,2020-06-08,0.0403,128.0,0.27,126,167.468
0.386,['A Boogie Wit da Hoodie'],0.8420000000000001,0.52,1,0.0,7,0.115,-6.51,Blood On My Denim,63,2020-02-14,0.122,109.008,0.48200000000000004,241,196.619
0.0177,['Lil Baby'],0.884,0.599,1,0.0,11,0.179,-5.551,Woah,63,2020-05-01,0.248,142.97799999999995,0.413,164,183.011
0.0266,['Key Glock'],0.8859999999999999,0.6459999999999999,1,3.76e-05,10,0.0857,-7.2879999999999985,Word on the Streets,63,2020-01-31,0.32799999999999996,148.119,0.7979999999999999,255,207.6
0.0193,['Lil Durk'],0.6459999999999999,0.57,1,0.0,8,0.102,-10.315999999999999,Street Affection,63,2020-05-08,0.47600000000000003,177.92700000000005,0.0823,157,164.537
0.885,"['Jhené Aiko', 'Nas']",0.6629999999999999,0.41,0,0.000667,6,0.13699999999999998,-9.589,10k Hours (feat. Nas),63,2020-03-06,0.3670000000000001,89.113,0.324,220,257.987
0.45,['Charli XCX'],0.648,0.74,0,0.000145,5,0.10400000000000001,-6.188,detonate,63,2020-05-15,0.0364,140.026,0.68,150,219.427
0.0747,"['Lil Yachty', 'Lil Keed']",0.851,0.494,1,0.0,1,0.33399999999999996,-5.641,Range Rover Sports Truck (Lil Yachty & Lil Keed),63,2020-05-29,0.366,163.063,0.508,136,172.657
0.0363,['Comethazine'],0.885,0.54,1,0.0,1,0.33799999999999997,-8.559,Permanent,63,2020-03-27,0.242,140.018,0.865,199,84.96
0.0643,['Lil Keed'],0.89,0.47200000000000003,1,0.0,8,0.10800000000000001,-7.023,Wavy,63,2020-05-15,0.401,76.009,0.33799999999999997,150,239.947
0.0376,['Jack Harlow'],0.846,0.5539999999999999,1,0.00245,1,0.102,-5.856,HEY BIG HEAD,63,2020-03-13,0.0991,163.887,0.611,213,121.708
0.193,"['Lucky Daye', 'Babyface']",0.703,0.516,1,1.15e-06,0,0.0951,-7.55,Shoulda (feat. Babyface),63,2020-05-27,0.0597,92.06,0.544,138,217.434
0.154,['Lil Yachty'],0.784,0.68,1,0.0,1,0.226,-4.91,Top Down,63,2020-05-29,0.14400000000000002,152.972,0.105,136,160.22
0.275,"['DreamDoll', 'G-Eazy', 'Rahky']",0.573,0.747,1,0.0,11,0.147,-4.558,Who You Loving? (feat. G-Eazy & Rahky),63,2020-02-13,0.196,97.32700000000001,0.43,242,190.005
0.016,['YoungBoy Never Broke Again'],0.495,0.8190000000000001,1,0.0,6,0.08,-4.367,Shadows,63,2020-04-24,0.41700000000000004,177.956,0.23600000000000002,171,194.093
0.0326,"['Lil Uzi Vert', 'Syd']",0.619,0.784,1,2.85e-06,1,0.315,-6.11,Urgency (feat. Syd),63,2020-03-06,0.12300000000000001,156.035,0.47100000000000003,220,181.161
0.0803,"['Quinn XCII', 'Marc E. Bassy']",0.831,0.452,0,0.0,5,0.359,-5.1110000000000015,Coffee feat. Marc E. Bassy,63,2020-05-29,0.047,93.04,0.534,136,180.053
0.28600000000000003,['Childish Gambino'],0.7979999999999999,0.5589999999999999,1,0.0,5,0.349,-10.868,35.31,63,2020-03-22,0.0592,102.01799999999999,0.604,204,236.507
0.904,['Andrine Årdal'],0.111,0.114,0,0.986,5,0.0957,-22.576999999999998,Finn roen,63,2020-02-07,0.0436,92.646,0.0972,248,214.0
3.81e-06,['Grouplove'],0.42100000000000004,0.991,0,0.0466,8,0.13,-3.678,Deleter,63,2020-03-13,0.124,159.998,0.446,213,234.387
0.965,['Robert Farrugia'],0.233,0.22399999999999998,0,0.9,4,0.0886,-20.733,Segments,63,2020-01-20,0.0412,61.652,0.0592,266,352.015
0.0235,"['NAV', 'Young Thug']",0.88,0.763,1,0.0,2,0.158,-4.378,Spend It (feat. Young Thug),63,2020-05-08,0.0762,140.077,0.628,157,159.641
0.000475,['Ryan Hurd'],0.633,0.732,0,0.0,0,0.10800000000000001,-6.995,Every Other Memory,63,2020-04-20,0.0351,103.01899999999999,0.515,175,219.193
0.36200000000000004,['J.I the Prince of N.Y'],0.624,0.619,1,1.4599999999999999e-05,0,0.14,-6.999,Proud Of Me,63,2020-04-10,0.20600000000000002,87.838,0.557,185,188.291
0.0225,"['K CAMP', 'Quavo']",0.915,0.306,1,4.52e-05,1,0.0784,-17.783,Lottery (Renegade) - Quavo Remix,63,2020-04-17,0.39299999999999996,149.004,0.609,178,222.685
0.17600000000000002,"['Jelly Roll', 'Tech N9ne', 'Krizz Kaliko']",0.763,0.603,1,0.0,8,0.0863,-9.201,Creature,63,2020-03-13,0.0748,140.05200000000002,0.40399999999999997,213,239.592
0.0688,['YoungBoy Never Broke Again'],0.728,0.6559999999999999,1,0.0,6,0.17,-5.652,Win Your Love,63,2020-04-24,0.41600000000000004,155.866,0.8170000000000001,171,184.673
0.135,"['Calboy', 'Lil Tjay']",0.667,0.648,1,0.0,6,0.10800000000000001,-7.837999999999999,Barbarian (feat. Lil Tjay),63,2020-02-13,0.152,149.92700000000005,0.579,242,243.28
0.0436,"['Jai Wolf', 'Wrabel']",0.5720000000000001,0.57,0,0.0585,4,0.122,-6.99,Moon Rider (feat. Wrabel),63,2020-01-14,0.0251,104.98200000000001,0.27899999999999997,272,218.0
0.00689,['NEEDTOBREATHE'],0.511,0.872,0,0.000122,8,0.0485,-3.313,Hang On,63,2020-04-30,0.0612,127.99,0.494,165,258.84
0.0694,['mike.'],0.805,0.5539999999999999,1,1.1e-05,7,0.0718,-6.232,2 birds,63,2020-05-29,0.071,100.949,0.316,136,183.2
0.34700000000000003,['YoungBoy Never Broke Again'],0.498,0.654,1,0.0,4,0.258,-6.022,I Choose You,63,2020-04-24,0.16399999999999998,83.12700000000002,0.359,171,147.931
0.486,"['Sleepy Hallow', 'Fivio Foreign']",0.8390000000000001,0.6679999999999999,1,3.95e-06,1,0.172,-6.01,Baddie Betty Boop,63,2020-06-05,0.307,138.014,0.638,129,141.971
0.128,"['42 Dugg', 'Lil Baby', 'Yo Gotti']",0.888,0.715,1,0.0,8,0.0898,-3.377,Not A Rapper,63,2020-03-27,0.27399999999999997,120.10600000000001,0.557,199,107.771
0.847,['PARTYNEXTDOOR'],0.38,0.281,0,0.000875,1,0.105,-13.104000000000001,SPLIT DECISION,63,2020-02-28,0.16899999999999998,182.02200000000002,0.265,227,186.34
0.142,['Joyner Lucas'],0.575,0.746,1,0.0,2,0.106,-5.204,Devil's Work,63,2020-03-27,0.324,96.113,0.235,199,285.048
0.182,['Mulatto'],0.9440000000000001,0.563,1,0.0,2,0.109,-5.242999999999999,He Say She Say,63,2020-05-21,0.195,126.008,0.564,144,144.762
0.14300000000000002,['Chloe x Halle'],0.7040000000000001,0.679,0,1.1400000000000001e-05,2,0.0693,-6.499,Ungodly Hour,63,2020-06-12,0.317,105.014,0.16399999999999998,122,255.893
0.875,['JP Saxe'],0.586,0.35700000000000004,1,0.0011300000000000001,0,0.11,-12.249,25 in Barcelona,63,2020-02-07,0.0642,81.643,0.5489999999999999,248,193.467
0.105,"['Mozzy', 'King Von', 'G Herbo']",0.815,0.6729999999999999,1,0.0,1,0.0894,-6.195,Body Count (feat. King Von & G Herbo),63,2020-05-01,0.354,144.19,0.498,164,243.531
0.39,"['Jhené Aiko', 'Micahfonecheck']",0.644,0.451,1,4.1700000000000004e-05,8,0.593,-11.079,Tryna Smoke,63,2020-03-06,0.154,149.85399999999996,0.779,220,269.853
0.39299999999999996,['YoungBoy Never Broke Again'],0.595,0.816,1,0.0,7,0.11199999999999999,-5.0969999999999995,I-10 Baby,63,2020-04-24,0.308,83.3,0.665,171,161.195
0.121,['High Valley'],0.6509999999999999,0.762,0,0.0,9,0.16699999999999998,-6.084,Grew Up On That,63,2020-05-29,0.0284,109.959,0.292,136,172.067
0.154,['Fiona Apple'],0.375,0.7759999999999999,0,8.159999999999999e-05,8,0.0925,-6.767,Shameika,63,2020-04-17,0.27399999999999997,186.81400000000002,0.647,178,248.603
0.0916,['Chloe x Halle'],0.701,0.6679999999999999,0,2.09e-06,5,0.111,-7.287000000000001,Do It,63,2020-06-12,0.0516,82.978,0.5529999999999999,122,176.787
0.0266,"['Moneybagg Yo', 'DaBaby']",0.8490000000000001,0.5770000000000001,1,0.0,1,0.10400000000000001,-6.8020000000000005,Protect Da Brand (feat. DaBaby),63,2020-01-10,0.18100000000000002,144.07299999999995,0.617,276,180.02
0.077,"['Calboy', 'Lil Baby', 'Lil Tjay']",0.7979999999999999,0.629,1,0.0,8,0.136,-6.405,Givenchy Kickin (feat. Lil Baby & Lil Tjay),63,2020-02-21,0.07,142.079,0.261,234,228.187
0.434,['Florida Georgia Line'],0.39799999999999996,0.562,0,0.0,9,0.126,-5.297999999999999,Countryside,63,2020-05-22,0.0362,84.652,0.28600000000000003,143,201.027
0.121,['Kota the Friend'],0.746,0.536,1,0.0,8,0.345,-9.495,Summerhouse,63,2020-05-22,0.48200000000000004,141.024,0.287,143,208.501
0.0211,"['Shoreline Mafia', 'Lil Yachty']",0.815,0.493,1,1.56e-06,11,0.0876,-8.318999999999999,Ride Out (feat. Lil Yachty),63,2020-05-29,0.39899999999999997,159.889,0.7190000000000001,136,234.0
0.993,['Matooma'],0.207,0.0537,0,0.953,0,0.0991,-26.829,Heavenly Harps,63,2020-01-16,0.043,68.227,0.0325,270,184.714
0.0439,['Noah Schnacky'],0.545,0.8270000000000001,0,0.0,11,0.17800000000000002,-5.1579999999999995,Comeback,63,2020-05-15,0.0326,96.006,0.677,150,170.0
0.0047,"['Elevation Worship', 'Brandon Lake']",0.254,0.753,0,0.0,11,0.9309999999999999,-6.669,Graves Into Gardens (Live),63,2020-05-01,0.0544,139.804,0.133,164,452.499
0.105,"['Ro James', 'Miguel']",0.632,0.652,0,3.95e-06,8,0.444,-4.003,Too Much,63,2020-05-21,0.0575,132.985,0.305,144,198.496
0.065,"['Bethel Music', 'Brian Johnson', 'Jenn Johnson']",0.36,0.608,0,0.0,1,0.43,-7.811,God of Revival - Live,63,2020-05-29,0.0309,144.004,0.21,136,515.387
0.6579999999999999,['Grimass'],0.7340000000000001,0.745,1,2.59e-06,6,0.0993,-5.187,Glizzy,63,2020-05-22,0.212,120.28399999999999,0.8490000000000001,143,144.666
0.0374,['Phoebe Bridgers'],0.594,0.746,0,0.28800000000000003,11,0.0961,-6.94,Kyoto,63,2020-04-09,0.0425,131.007,0.504,186,184.534
0.043,['H.E.R.'],0.54,0.617,1,0.0008539999999999999,3,0.109,-7.56,Sometimes,63,2020-01-26,0.0723,151.838,0.369,260,273.751
0.235,['Rod Wave'],0.665,0.621,1,0.0,5,0.107,-12.599,I Remember,63,2020-04-03,0.23800000000000002,161.849,0.389,192,202.998
0.157,['YoungBoy Never Broke Again'],0.652,0.7979999999999999,1,0.0,6,0.11800000000000001,-5.347,RIP Lil Phat,63,2020-02-21,0.33299999999999996,169.857,0.608,234,146.802
0.426,['Phoebe Bridgers'],0.509,0.653,0,0.00527,2,0.10300000000000001,-8.075,I See You,63,2020-05-19,0.032,133.977,0.40700000000000003,146,190.093
0.0617,['Junior H'],0.45799999999999996,0.752,1,0.0,4,0.0987,-6.436,Dicen,63,2020-03-27,0.0546,94.93299999999999,0.353,199,214.775
0.231,"['Carnage', 'Tyga', 'OHGEESY', 'Takeoff']",0.9059999999999999,0.366,1,0.0,11,0.17800000000000002,-8.92,Hella Neck,63,2020-01-10,0.395,95.007,0.23800000000000002,276,217.283
0.5670000000000001,['A Boogie Wit da Hoodie'],0.596,0.547,1,0.0,9,0.16699999999999998,-6.2070000000000025,R.O.D.,63,2020-02-14,0.335,90.059,0.611,241,214.153
0.22899999999999998,"['NAV', 'Lil Durk']",0.8220000000000001,0.5670000000000001,1,0.0,8,0.231,-6.445,No Ice (feat. Lil Durk),63,2020-05-08,0.275,80.00399999999998,0.677,157,181.502
0.019,"['Megan Thee Stallion', 'Beyoncé']",0.5720000000000001,0.731,0,0.0,11,0.141,-4.813,Savage Remix (Clean) (feat. Beyoncé),63,2020-04-28,0.39899999999999997,169.11900000000003,0.624,167,242.732
0.0521,['NAV'],0.897,0.597,1,0.0,10,0.114,-4.032,She Hurtin,63,2020-05-08,0.0575,113.005,0.40299999999999997,157,186.828
0.466,"['YoungBoy Never Broke Again', 'Sherhonda Gaulden']",0.579,0.565,1,0.0,11,0.226,-6.901,Bout My Business (feat. Sherhonda Gaulden),63,2020-04-24,0.418,83.973,0.631,171,187.141
0.7909999999999999,"['Freddie Gibbs', 'The Alchemist']",0.489,0.52,1,0.00278,5,0.10800000000000001,-11.265,Skinny Suge,63,2020-05-29,0.263,65.538,0.161,136,172.427
0.20600000000000002,['Dax'],0.762,0.703,1,0.0,10,0.0912,-7.9510000000000005,JOKER,62,2020-05-07,0.306,151.329,0.519,158,247.178
0.0187,"['Moneybagg Yo', 'Lil Baby', 'Rylo Rodriguez']",0.687,0.723,1,0.0,9,0.0844,-5.414,No Chill (feat. Lil Baby & Rylo Rodriguez),62,2020-05-15,0.28300000000000003,162.879,0.506,150,199.495
0.992,['Václav Slezák'],0.237,0.0311,0,0.907,2,0.0998,-30.822,Snesl bych ti modré z nebe,62,2020-02-07,0.0528,68.753,0.13,248,259.0
0.0574,['Lil Durk'],0.67,0.659,1,0.0,11,0.111,-5.803999999999999,248,62,2020-05-08,0.297,159.936,0.304,157,156.0
0.209,['Jeremy Camp'],0.555,0.85,0,0.0,8,0.106,-4.056,Keep Me In The Moment - Radio Version,62,2020-03-20,0.0614,80.0,0.509,206,207.433
0.161,['HAIM'],0.762,0.498,0,9.55e-06,8,0.172,-5.294,Don’t Wanna,62,2020-05-21,0.0481,107.04899999999999,0.871,144,201.787
0.0315,['Chloe x Halle'],0.8170000000000001,0.608,1,0.000585,9,0.0598,-5.445,Tipsy,62,2020-06-12,0.0518,136.959,0.667,122,152.88
0.21899999999999997,['Ingrid Andress'],0.43,0.484,0,0.0005679999999999999,6,0.091,-6.985,The Stranger,62,2020-03-27,0.0286,80.138,0.154,199,191.907
0.381,['Eslabon Armado'],0.733,0.642,1,0.0,6,0.0607,-7.699,Una Cervecita,62,2020-04-06,0.0421,102.41799999999999,0.835,189,229.956
0.0619,['Kip Moore'],0.637,0.44799999999999995,0,0.0,7,0.11699999999999999,-9.087,Wild World,62,2020-03-27,0.0513,150.066,0.223,199,220.653
0.0249,"['Fivio Foreign', 'Lil Baby', 'Quavo']",0.8340000000000001,0.763,1,0.0,0,0.0959,-6.54,Big Drip (feat. Lil Baby & Quavo) - Remix,62,2020-03-13,0.349,140.0,0.532,213,233.143
0.21100000000000002,['Jelani Aryeh'],0.7240000000000001,0.48,0,0.0772,2,0.289,-7.537000000000001,Stella Brown,62,2020-04-03,0.0342,125.007,0.591,192,187.415
0.0116,['Jack Harlow'],0.945,0.638,1,0.0,1,0.0894,-7.662000000000001,2STYLISH,62,2020-03-13,0.0774,100.01100000000001,0.441,213,142.945
0.154,['Problem'],0.912,0.406,1,0.00656,1,0.10800000000000001,-8.801,Don't Be Mad At Me,62,2020-04-03,0.19899999999999998,100.03399999999999,0.10300000000000001,192,138.35
0.16899999999999998,['NAV'],0.833,0.555,1,0.0,0,0.0872,-6.107,Did You Wrong,62,2020-05-08,0.111,97.49,0.495,157,149.339
0.0407,"['Breaking Benjamin', 'Scooter Ward']",0.536,0.8029999999999999,0,0.0,1,0.111,-2.998,Far Away,62,2020-01-24,0.0285,107.973,0.254,262,292.281
0.0485,['Brett Eldredge'],0.7070000000000001,0.722,0,0.0,10,0.122,-6.722,Gabrielle,62,2020-04-17,0.0284,98.991,0.431,178,216.72
0.46399999999999997,['Kiana Ledé'],0.52,0.44799999999999995,1,5.79e-06,1,0.285,-8.121,Cancelled.,62,2020-04-03,0.44299999999999995,195.09,0.451,192,166.627
0.18899999999999997,['NAV'],0.779,0.8690000000000001,1,1.49e-05,7,0.113,-4.212,Coast To Coast,62,2020-05-08,0.0968,74.982,0.8140000000000001,157,153.972
0.0737,['Lil Wayne'],0.466,0.608,1,0.0,1,0.406,-4.8,Mahogany,62,2020-01-31,0.45,79.48,0.41,255,177.867
0.645,"['SLANDER', 'William Black']",0.586,0.499,0,0.0,4,0.109,-6.6270000000000024,Back To U,62,2020-04-24,0.049,149.79,0.272,171,214.4
0.541,['Chris Renzema'],0.292,0.355,0,0.0,5,0.0931,-7.225,Springtime,62,2020-01-24,0.0294,71.041,0.158,262,254.107
0.0832,"['Tee Grizzley', 'Queen Naija', 'members of the Detroit Youth Choir']",0.431,0.741,1,0.0,6,0.14,-4.7360000000000015,Mr. Officer (feat. Queen Naija and members of the Detroit Youth Choir),62,2020-06-05,0.359,83.005,0.42200000000000004,129,178.423
0.0118,"['Wiz Khalifa', 'K CAMP']",0.8540000000000001,0.496,1,0.0,7,0.259,-6.7,Clouds in the Air (feat. K CAMP),62,2020-04-20,0.038,98.98899999999999,0.23199999999999998,175,165.166
0.00916,['BigKayBeezy'],0.9420000000000001,0.396,1,0.0,1,0.0803,-11.562000000000001,Bookbag,62,2020-03-13,0.586,135.059,0.5589999999999999,213,113.06
0.26,['Ben Rector'],0.655,0.5870000000000001,0,6.07e-06,1,0.0953,-8.736,It Would Be You,62,2020-05-15,0.045,91.494,0.521,150,219.067
0.00449,['Chloe x Halle'],0.684,0.473,0,0.000552,1,0.337,-6.434,Baby Girl,62,2020-06-12,0.0427,81.00399999999998,0.299,122,212.373
0.34,['Jhené Aiko'],0.341,0.368,1,0.0,4,0.14,-9.637,Speak,62,2020-03-06,0.0311,89.624,0.28,220,185.24
0.027999999999999997,['Joyner Lucas'],0.9390000000000001,0.397,1,1.36e-05,1,0.0919,-7.507999999999999,Gold Mine,62,2020-03-27,0.4970000000000001,123.96700000000001,0.092,199,190.307
0.436,"['Quando Rondo', 'Polo G']",0.626,0.7,1,0.0,0,0.146,-5.669,Marvelous (feat. Polo G),62,2020-01-10,0.336,165.013,0.42,276,209.528
0.0471,"['Major Lazer', 'Marcus Mumford', 'Diplo']",0.6579999999999999,0.765,0,1.0199999999999999e-05,11,0.0936,-7.0020000000000024,Lay Your Head On Me (feat. Marcus Mumford),62,2020-03-26,0.0469,119.97399999999999,0.222,200,199.895
0.445,"['Don Toliver', 'Sheck Wes']",0.7240000000000001,0.693,1,0.0,7,0.389,-5.379,Spaceship (feat. Sheck Wes),62,2020-03-13,0.0798,139.986,0.713,213,185.143
0.161,['Rod Wave'],0.7070000000000001,0.532,1,0.0,10,0.184,-10.65,No Weakness,62,2020-04-03,0.11699999999999999,87.47,0.55,192,183.824
0.0114,['Gus Dapperton'],0.599,0.45799999999999996,0,0.00464,10,0.0996,-4.3660000000000005,First Aid,62,2020-04-22,0.0266,69.971,0.35200000000000004,173,268.765
0.591,['Mac Miller'],0.583,0.499,0,0.0104,10,0.33,-10.086,That's On Me,62,2020-01-17,0.0261,155.19899999999996,0.342,269,217.868
0.451,['Kehlani'],0.623,0.669,1,0.0,4,0.111,-4.732,Lexii's Outro,62,2020-05-08,0.541,92.40899999999999,0.304,157,104.264
0.611,['Parker McCollum'],0.486,0.44299999999999995,0,2.46e-06,4,0.0981,-6.791,Like A Cowboy,62,2020-04-10,0.034,125.15899999999999,0.215,185,226.438
0.513,['YoungBoy Never Broke Again'],0.723,0.723,1,0.0,0,0.11199999999999999,-4.15,Treat You Better,62,2020-04-24,0.16899999999999998,82.85,0.354,171,149.29
0.217,['Flatbush Zombies'],0.596,0.8190000000000001,1,0.0,1,0.28600000000000003,-7.779,dirty elevator music,62,2020-06-05,0.47700000000000004,82.84299999999998,0.65,129,211.093
0.527,['Giveon'],0.451,0.462,0,0.0,0,0.303,-8.962,HEARTBREAK ANNIVERSARY,62,2020-03-27,0.0782,89.17399999999998,0.5329999999999999,199,198.371
0.787,"['Sleepy Hallow', 'Sheff G']",0.812,0.385,1,0.0,10,0.10300000000000001,-9.676,Molly (feat. Sheff G),62,2020-06-05,0.41600000000000004,133.993,0.742,129,164.562
0.593,['iann dior'],0.7290000000000001,0.466,1,0.0,8,0.12,-10.686,Sickness,62,2020-06-12,0.0882,122.029,0.47200000000000003,122,146.557
0.305,['Junior H'],0.614,0.56,1,4.99e-06,4,0.106,-7.68,Jueves 10,62,2020-03-27,0.0378,155.293,0.5379999999999999,199,287.929
0.251,['Smino'],0.685,0.46,1,6.58e-06,6,0.0949,-9.007,Tempo,62,2020-03-30,0.431,102.193,0.7709999999999999,196,130.939
0.4920000000000001,['Rod Wave'],0.441,0.327,1,0.0,1,0.0775,-19.167,Thug Life,62,2020-04-03,0.20800000000000002,84.514,0.63,192,171.324
0.331,['Rod Wave'],0.75,0.585,1,0.0,1,0.18100000000000002,-8.57,5% Tints,62,2020-04-03,0.11800000000000001,152.025,0.634,192,157.962
0.0439,['Yo Gotti'],0.875,0.541,1,0.0,2,0.309,-6.388,H.O.E. (Heaven On Earth),62,2020-01-23,0.365,84.009,0.544,263,191.436
0.35,"['DaniLeigh', 'Fivio Foreign']",0.8320000000000001,0.71,1,0.0,6,0.09,-3.488,Dominican Mami (feat. Fivio Foreign),62,2020-05-29,0.13699999999999998,140.985,0.7609999999999999,136,164.226
0.00249,"['Destructo', 'Yo Gotti', 'Denzel Curry', 'Kevin Gates']",0.83,0.5710000000000001,1,0.0,9,0.106,-5.935,"Bandz (feat. Yo Gotti, Kevin Gates & Denzel Curry)",62,2020-03-26,0.259,121.834,0.16899999999999998,200,144.893
0.192,['iann dior'],0.636,0.489,1,1.99e-06,10,0.266,-7.6110000000000015,Runaway Kid,62,2020-06-12,0.284,174.05700000000004,0.539,122,144.913
0.7959999999999999,['Rod Wave'],0.645,0.556,1,0.0,8,0.147,-7.985,Thug Motivation,62,2020-04-03,0.0581,79.01899999999998,0.504,192,175.935
0.0901,['DDG'],0.8270000000000001,0.507,1,2.16e-06,2,0.111,-4.806,OD,62,2020-04-21,0.146,75.554,0.23199999999999998,174,154.92
0.0262,"['Aitch', 'AJ Tracey', 'Tay Keith']",0.871,0.87,1,1.98e-06,9,0.109,-4.797,Rain,62,2020-03-05,0.20199999999999999,150.14700000000005,0.83,221,183.066
0.922,['Zoniacs'],0.162,0.12300000000000001,0,0.797,2,0.0878,-25.743000000000002,Cygnus,62,2020-01-17,0.0458,130.583,0.0434,269,264.0
0.988,['Yue Yan Jen'],0.115,0.0535,0,0.912,2,0.109,-34.856,守得云开见月明 - Every cloud has a silver lining,62,2020-02-28,0.0323,69.23899999999999,0.244,227,196.5
0.00626,['Brad Paisley'],0.498,0.9009999999999999,0,9.46e-06,9,0.337,-4.372,No I in Beer,62,2020-04-15,0.0459,83.999,0.809,180,216.489
0.0070799999999999995,"['Blueface', 'Asian Doll', 'Glokk 9', 'NLE Choppa', 'Sada Baby', 'Kiddo Curry']",0.907,0.638,1,4.33e-06,7,0.434,-8.012,Tour,62,2020-04-17,0.32,109.971,0.647,178,267.193
0.0977,['YoungBoy Never Broke Again'],0.546,0.7959999999999999,1,0.0,8,0.08900000000000001,-3.182,Fire Stars,62,2020-04-24,0.13,80.05,0.588,171,133.046
0.24600000000000002,['Zac Brown Band'],0.506,0.569,0,0.0,3,0.11199999999999999,-6.761,The Man Who Loves You The Most,61,2020-06-12,0.0286,157.857,0.44,122,224.287
0.0853,"['Blueface', 'Polo G']",0.9009999999999999,0.612,1,0.0,4,0.23600000000000002,-8.77,Murder Rate (feat. Polo G),61,2020-03-13,0.469,139.904,0.78,213,123.48
0.787,['Jhené Aiko'],0.525,0.478,0,6.14e-06,6,0.10400000000000001,-11.203,Pray For You,61,2020-03-06,0.441,147.741,0.276,220,100.387
0.141,['YoungBoy Never Broke Again'],0.777,0.652,1,0.0,7,0.0853,-5.6160000000000005,On The Rest,61,2020-04-24,0.35,161.904,0.575,171,155.35
0.14300000000000002,['YoungBoy Never Broke Again'],0.768,0.565,1,0.0,4,0.27699999999999997,-7.202999999999999,Long RD,61,2020-02-21,0.0525,129.866,0.307,234,175.527
0.193,['Rod Wave'],0.635,0.41600000000000004,1,0.0,7,0.0885,-17.629,Roaming,61,2020-04-03,0.0691,84.49799999999998,0.325,192,147.692
0.0032700000000000003,"['Louis The Child', 'Party Favor', 'Drew Love']",0.275,0.846,0,5.44e-06,8,0.0905,-4.971,Free (with Drew Love) - Party Favor Remix,61,2020-05-29,0.0491,128.036,0.165,136,258.209
0.0498,"['Lil Baby', 'Rylo Rodriguez']",0.897,0.574,1,6.38e-06,8,0.122,-8.017000000000001,Forget That (feat. Rylo Rodriguez),61,2020-02-28,0.406,150.085,0.769,227,167.172
0.17600000000000002,['chillchild'],0.149,0.0988,0,0.8809999999999999,0,0.0937,-28.783,Our Beginning,61,2020-02-05,0.0536,81.598,0.0342,250,156.807
0.11800000000000001,['YoungBoy Never Broke Again'],0.782,0.67,1,0.0,1,0.0956,-4.332,Bat Man,61,2020-02-21,0.358,172.00599999999997,0.745,234,178.655
0.934,['Sebastiano Effe'],0.153,0.0443,0,0.943,8,0.0826,-31.263,What If I Don't Exist?,61,2020-01-17,0.0416,135.762,0.0352,269,500.0
0.0858,['Quinn XCII'],0.7440000000000001,0.556,0,0.0,8,0.1,-6.97,Stacy,61,2020-05-29,0.0375,105.006,0.505,136,168.987
0.0126,['Niko Moon'],0.728,0.6509999999999999,0,1.04e-05,11,0.0667,-5.867000000000001,PARADISE TO ME,61,2020-02-14,0.0338,77.507,0.337,241,216.173
